fucI	fucR	fucP	fucK	fucO	fucU	fucA	crp	hofM	glpE	hofC	sohB	hofN	yhfA	ilvN	dksA	speC	hofP	azuC	trxA	hofO	ompA	glgC	glpG	mpl	ivbL	sfsA	yeiA	ppdD	ubiG	spf	hofB	glgS	ilvB	glgP	cpdB	agp	cyaA	cstA	cyaR	ykgR	glgA	xseA	yeiT	grpE	ychH	gntP	uxuR	uidB	uxuA	uidA	uxuB	exuR	uxaB	exuT	uxaA	uxaC	uidC	uidR	uhpT	uhpA	lsrF	lsrR	lsrK	lsrB	lsrG	lsrD	lsrA	tam	lsrC	murP	malM	malT	malK	lamB	malG	malS	malE	malF	dgsA	ynfK	ptsH	crr	ptsI	manX	manZ	manY	fruR	nagC	nagD	pgk	gapA	fbaA	epd	nagB	nagE	chbB	chbR	chbC	chbA	chbG	chbF	nanM	nanC	nagA	acnB	acnA	mtlD	mtlR	mtlA	galP	ptsG	aceK	aceB	iclR	aceA	nanR	nanA	nanE	nanT	nanK	yhcH	fimB	cysG	nirC	nirB	nirD	glmU	fruB	pck	fruA	ppsA	pfkA	eno	glmS	fruK	glk	malZ	yahA	pykF	galS	mglB	galR	mglC	mglA	galM	galE	galK	hupB	galT	hupA	pgm	seqA	tyrP	mtr	prpD	prpR	prpC	prpB	prpE	tnaC	rhaB	rhaS	rhaA	rhaD	rhaR	rhaT	entE	araA	agaV	ascF	ascG	ascB	htpG	gntT	icd	aldB	entA	putP	gntX	dsdX	dadA	aroA	ugpC	melB	melR	melA	putA	mhpC	kbaZ	agaR	agaC	agaS	agaD	kbaY	agaI	agaB	glpF	cirA	ugpQ
0.2646680	0.4786435	0.5493729	0.4350222	0.0336056	0.2041861	0.5854268	0.3159153	0.6160143	0.2037077	0.1307018	0.2959715	0.4492153	0.0839478	0.5547250	0.5270777	0.4541248	0.6708819	0.6455704	0.2684660	0.5100863	0.7445776	0.6535577	0.0090133	0.2824996	0.2808845	0.2350452	0.6250861	0.4763330	0.1004331	0.2544854	0.4081381	0.2953282	0.4970416	0.3125849	0.3895072	0.3541284	0.4589605	0.6494212	0.5969526	0.7295938	0.4490433	0.3526219	0.5581886	0.1722291	0.0645659	0.5848313	0.0532934	0.3100640	0.3129021	0.3776038	0.2540760	0.6273959	0.0361327	0.3864853	0.1362952	0.3439558	0.4345973	0.7660213	0.0079549	0.7781174	0.6855342	0.7623787	0.7109655	0.2257192	0.1792465	0.0504328	0.4576112	0.2597363	0.1994925	0.5898222	0.5063385	0.3815099	0.5690163	0.7927055	0.7553839	0.6143502	0.7111498	0.7196257	0.4228459	0.0515298	0.6366452	0.2549095	0.0002666	0.2816932	0.0519506	0.0048934	0.7960876	0.2050594	0.0800670	0.7657630	0.3286714	0.1938446	0.7659444	0.1230677	0.4355619	0.1392828	0.4708952	0.5462777	0.6710879	0.5602291	0.0727460	0.3830449	0.1039116	0.5420018	0.2597250	0.6924011	0.3868866	0.1645237	0.0998428	0.1047491	0.0900354	0.6778176	0.3663115	0.5343614	0.5686768	0.7801839	0.4907078	0.5607269	0.0005419	0.6701381	0.5756325	0.1079595	0.1796639	0.0289608	0.2052698	0.1283842	0.0670981	0.0900608	0.6338878	0.0508501	0.3752258	0.0935187	0.1364256	0.0180986	0.1238739	0.0161506	0.3291458	0.2966847	0.1186676	0.1755276	0.5261618	0.6173961	0.7601220	0.5005984	0.1559898	0.3202715	0.4018091	0.5535901	0.0034470	0.1853845	0.0272949	0.1853593	0.0594075	0.6056256	0.6880656	0.2832273	0.1610102	0.3602706	0.1400760	0.2960728	0.1808124	0.4696241	0.4076181	0.3604093	0.5767624	0.6765951	0.5655987	0.4131368	0.1231000	0.4260494	0.5999075	0.7665601	0.2766191	0.0717149	0.6834391	0.3408306	0.5593977	0.4432518	0.1368386	0.3742782	0.3928131	0.6370912	0.4441280	0.4056251	0.4420093	0.7658311	0.8121224	0.3798570	0.4320440	0.7052106	0.1114098	0.1871818	0.2270077	0.3140337	0.0018941	0.0339909	0.2281498	0.2278392	0.3758979
0.5998907	0.7073303	0.6114809	0.6568106	0.3209104	0.4674630	0.6676704	0.5801399	0.5582796	0.5848697	0.4014199	0.0886596	0.6245692	0.0485049	0.7256199	0.5784846	0.1171047	0.6680655	0.1548930	0.0880329	0.5807302	0.4783641	0.5666365	0.4748709	0.4441069	0.5390402	0.6341413	0.6568491	0.5451019	0.3801014	0.1228481	0.6620167	0.6974640	0.4605833	0.4823807	0.4861544	0.5420196	0.3148456	0.7642106	0.5687238	0.6954963	0.7562272	0.2389064	0.7406097	0.6944051	0.4007297	0.5227192	0.2167446	0.1262201	0.3863560	0.6688649	0.3213550	0.7735059	0.4578660	0.4102639	0.4120492	0.3506925	0.7094473	0.6883321	0.5448417	0.4782214	0.5085250	0.7069583	0.7632540	0.2382880	0.4754066	0.4116349	0.3246574	0.2496998	0.2667418	0.6000802	0.4212535	0.3593140	0.6911604	0.5670092	0.7007904	0.7935249	0.6021865	0.6896525	0.5490533	0.0160176	0.2343292	0.3527122	0.1200990	0.0796033	0.0292990	0.0376094	0.5186611	0.4307562	0.0691612	0.7733583	0.4210885	0.6362772	0.5660702	0.2644849	0.4535241	0.0050146	0.6583399	0.0751924	0.1597217	0.7793276	0.1224076	0.5108643	0.4237271	0.6590874	0.3083948	0.7498794	0.2822755	0.4122589	0.1075242	0.2969504	0.3227850	0.6130806	0.1477006	0.7289417	0.5403828	0.5908900	0.1465751	0.5389203	0.3788303	0.5388904	0.3205814	0.4719409	0.0977869	0.0387255	0.0614373	0.0451030	0.7058306	0.1050852	0.4627073	0.0809906	0.3404575	0.0533741	0.2271901	0.0003144	0.1610283	0.0763237	0.2532024	0.2318592	0.1383053	0.5070692	0.5253879	0.0350421	0.6255562	0.4617402	0.0622404	0.2582763	0.0207260	0.6927517	0.2009572	0.4873210	0.0177127	0.1184408	0.0062093	0.3270143	0.7560943	0.5402890	0.4543650	0.5542290	0.4547501	0.5682971	0.6927537	0.7494178	0.7911513	0.6002670	0.6779999	0.6352880	0.6572434	0.5470491	0.0568290	0.3790088	0.6772865	0.3079335	0.3558592	0.3872519	0.6576185	0.5554387	0.7226385	0.1971317	0.3477179	0.4320124	0.4041282	0.2063942	0.5835162	0.5712215	0.5235956	0.7494458	0.6905122	0.5827796	0.3335012	0.7813083	0.1237079	0.1220808	0.1508673	0.2796673	0.0341656	0.0449933	0.5646561	0.3908614	0.7156843
0.6219851	0.6628309	0.6758356	0.5887397	0.3548580	0.6004721	0.6994022	0.6807720	0.6492364	0.6064483	0.3700801	0.0485051	0.7542823	0.0395819	0.6718584	0.6042429	0.1392917	0.6195936	0.2190058	0.1456157	0.4798049	0.7093462	0.7637085	0.6249029	0.3774088	0.5190361	0.5564433	0.8132907	0.6325254	0.4526282	0.0622011	0.6581519	0.6235910	0.3684288	0.5386132	0.5737296	0.6163620	0.5362500	0.7255245	0.5369231	0.7734981	0.6857497	0.2153895	0.6678537	0.7202569	0.3922106	0.7317329	0.1594823	0.2780948	0.3304752	0.4907544	0.1691181	0.7616307	0.4344869	0.4428485	0.3508970	0.5033644	0.6160833	0.7227231	0.3163661	0.7322325	0.6055454	0.7910455	0.7617352	0.6154665	0.7206866	0.3057203	0.2187151	0.1187348	0.6089031	0.5707216	0.4622549	0.3623007	0.6656864	0.7673311	0.7732016	0.7503537	0.7031054	0.6748212	0.6250699	0.0820784	0.3874580	0.4452513	0.0282293	0.0375410	0.0328792	0.0214659	0.6017880	0.5229455	0.0110087	0.5965721	0.3399161	0.3757131	0.5566573	0.1874258	0.7322996	0.2324335	0.6797165	0.0565066	0.2937769	0.7241470	0.1167463	0.3307451	0.3995708	0.7930603	0.7346732	0.7251955	0.4056068	0.6177608	0.0651181	0.3582659	0.2687362	0.3773871	0.0485088	0.5610231	0.6331172	0.6639812	0.6008787	0.3401437	0.0528912	0.7559083	0.2679708	0.5026419	0.1518505	0.0325583	0.0444436	0.0287632	0.4381593	0.0570534	0.5024442	0.1108798	0.3356772	0.0378861	0.2182874	0.0237514	0.1822266	0.1285390	0.2950084	0.4923998	0.1462959	0.5777886	0.9867511	0.0096789	0.5471348	0.6852280	0.0567169	0.1939789	0.1296297	0.6983396	0.3522610	0.7023846	0.0075607	0.0374524	0.0004934	0.3503462	0.7073099	0.5450281	0.5959327	0.6156352	0.6987908	0.6687320	0.8596851	0.6627738	0.7829406	0.6061664	0.5105513	0.7564931	0.7076147	0.5744832	0.1095435	0.4233154	0.8440985	0.1268761	0.2661555	0.3421884	0.7073623	0.7002986	0.7178392	0.2062368	0.3440529	0.5368679	0.4999988	0.1997002	0.5433061	0.4907286	0.5572800	0.5640231	0.7994090	0.5340059	0.2283640	0.6827407	0.1485478	0.2329285	0.1684087	0.1638090	0.0270251	0.1389769	0.5886549	0.3268249	0.5396874
0.7687320	0.6762010	0.5780572	0.7786164	0.3450980	0.4244209	0.5220350	0.5971600	0.6475116	0.5361521	0.3517267	0.0223140	0.5797161	0.0394296	0.7314413	0.6287239	0.0635546	0.7074083	0.4600595	0.1140571	0.4172016	0.8034410	0.5910355	0.3722668	0.4136904	0.5594328	0.4561326	0.7158283	0.6224149	0.4698611	0.1130532	0.7265383	0.7577791	0.4873900	0.3619416	0.5967986	0.6936182	0.3362277	0.6769798	0.6321371	0.7343399	0.5747536	0.1957671	0.6163974	0.4781718	0.3488712	0.7551636	0.0601998	0.3674720	0.4913094	0.6355760	0.1025007	0.5129737	0.0764919	0.2092401	0.3831798	0.5097223	0.5800200	0.6094578	0.4840938	0.6167351	0.5301190	0.6732247	0.5302639	0.5317975	0.2159299	0.0812250	0.1034418	0.3511826	0.6833404	0.5910100	0.5976535	0.5365287	0.6914592	0.5686924	0.6772396	0.5586426	0.7549272	0.7673095	0.6077313	0.0384845	0.4444173	0.1828742	0.0478319	0.0272786	0.0212952	0.0301349	0.7241514	0.5124451	0.0455977	0.2805693	0.3607708	0.5388233	0.6839361	0.5280064	0.3369509	0.0146930	0.3866844	0.5223143	0.4987446	0.4176276	0.0897570	0.4808276	0.3691379	0.6738376	0.6782267	0.8090052	0.3193677	0.4533931	0.4131696	0.2754471	0.1887305	0.6305017	0.1842675	0.7037193	0.6631473	0.8200716	0.4383466	0.4163816	0.1753728	0.4560177	0.4972006	0.3723384	0.0722252	0.0638692	0.0265788	0.0558237	0.4450614	0.0644928	0.4280625	0.0541428	0.3850166	0.0772622	0.2293190	0.0056828	0.0227528	0.0562893	0.3521725	0.3482900	0.0870105	0.2684078	0.5633981	0.0991856	0.4507680	0.5977421	0.0131098	0.1416995	0.0514633	0.7541860	0.0914714	0.6134487	0.0038108	0.0000416	0.0243445	0.3437584	0.7093966	0.5768546	0.4792637	0.6631783	0.5153596	0.5964541	0.6230844	0.6476532	0.7651664	0.6441395	0.6210327	0.6927744	0.7166195	0.7035463	0.2566499	0.4896233	0.7233348	0.2637495	0.4353075	0.3278384	0.5829861	0.5274989	0.8514364	0.5602819	0.3342548	0.6041493	0.4351388	0.2594003	0.6156731	0.7507254	0.5413348	0.6644047	0.4789964	0.5378306	0.5306311	0.6329623	0.0899663	0.2684072	0.2273123	0.2253092	0.0053723	0.1474405	0.3998795	0.4164673	0.6999010
0.6256761	0.6106737	0.7071006	0.7034715	0.3929419	0.4359669	0.6375746	0.4348597	0.6862440	0.5513152	0.3099934	0.0420639	0.5820793	0.0231881	0.7318254	0.5614475	0.1686397	0.9532202	0.4734825	0.0969599	0.5555008	0.7799576	0.6432527	0.4871845	0.3395586	0.6782273	0.4207854	0.5939918	0.6276597	0.2899638	0.0710013	0.7132690	0.5804918	0.6126379	0.4828610	0.5981938	0.5630339	0.2359811	0.6385062	0.5951548	0.6704462	0.8778532	0.2537209	0.7702182	0.6501111	0.3030341	0.5125519	0.3923816	0.0862474	0.3139770	0.2988999	0.1250089	0.7153029	0.1083590	0.4332093	0.1352840	0.4349686	0.6158848	0.8323490	0.3066365	0.7644459	0.5355499	0.6418502	0.7543806	0.3662875	0.2131060	0.1500094	0.1174532	0.4985772	0.6042866	0.6530309	0.6298854	0.5837289	0.4794986	0.6895445	0.7859437	0.6608555	0.7689978	0.6241384	0.6449610	0.0011844	0.3326671	0.1748646	0.2041513	0.0631184	0.0589807	0.0782735	0.3758403	0.3658020	0.0294782	0.5980320	0.4445790	0.4420131	0.4247941	0.4839067	0.5375805	0.1082167	0.6247387	0.1556489	0.3387342	0.7506001	0.0885973	0.5632562	0.3657067	0.6901650	0.4081281	0.7497625	0.1121992	0.4586207	0.0729869	0.5629556	0.1918333	0.2605237	0.2209254	0.6656835	0.4172860	0.4626537	0.3643642	0.2814407	0.3044119	0.5004140	0.1575146	0.5630581	0.2176997	0.0909006	0.1141640	0.1259232	0.4062945	0.1189178	0.3264470	0.1930058	0.6298807	0.1072799	0.2298881	0.0107063	0.1527351	0.1543161	0.3884489	0.3515194	0.1773371	0.4841713	0.4265740	0.0267728	0.7519737	0.4915791	0.1075502	0.1714400	0.0163539	0.6401916	0.1143920	0.6092116	0.0022751	0.0868365	0.0328672	0.4765897	0.7634966	0.5098075	0.5180659	0.5976422	0.4902302	0.5078738	0.5659820	0.7588307	0.5887277	0.6126121	0.6379130	0.7229319	0.7177625	0.6599467	0.1654076	0.4972051	0.3755351	0.6468172	0.7302529	0.2937702	0.5382311	0.5080523	0.6226985	0.2450407	0.4719020	0.4275034	0.3929133	0.2214592	0.4812397	0.7394078	0.5175427	0.7238751	0.6917979	0.5283876	0.2817246	0.5793338	0.0805138	0.3016153	0.2339858	0.1567235	0.0476645	0.1160299	0.3946232	0.3506204	0.6445447
0.5887217	0.6305680	0.5893766	0.8606321	0.3726329	0.6410670	0.7286438	0.5716577	0.7894733	0.6654457	0.4236462	0.0085835	0.6635551	0.0694214	0.6171317	0.6856595	0.1161393	0.6064757	0.4024320	0.1038451	0.5916778	0.8353179	0.7738067	0.4059886	0.5208858	0.4369836	0.5002870	0.6115199	0.6174877	0.4482674	0.0484102	0.5904183	0.7360686	0.6813932	0.5156778	0.5634164	0.6004147	0.3049830	0.6529291	0.6935882	0.6105258	0.6126787	0.1161894	0.7647883	0.5540562	0.4785537	0.7769072	0.1560090	0.1005081	0.4409872	0.6442590	0.2363453	0.7415525	0.1413951	0.2762784	0.4952460	0.3986938	0.5374422	0.8567021	0.3749547	0.6961986	0.5932684	0.6239633	0.7553090	0.1392495	0.5958010	0.1431603	0.0832894	0.1493559	0.6133492	0.6027555	0.6157621	0.3913100	0.5693386	0.6761571	0.7193059	0.6571386	0.5801597	0.7548800	0.5128536	0.1693429	0.2737288	0.4912281	0.0414009	0.0437540	0.0501049	0.0098336	0.8297912	0.4794248	0.0293087	0.7436956	0.3249324	0.1187989	0.6670990	0.1321448	0.4278630	0.0524654	0.2013655	0.7422884	0.4543102	0.6071736	0.3346627	0.3735003	0.2151081	0.6821676	0.6316092	0.7006794	0.2951263	0.4183665	0.0636265	0.0496049	0.3371370	0.5627577	0.1914227	0.7418191	0.7054012	0.6311497	0.4023853	0.3006830	0.0414270	0.4388577	0.2926943	0.3589008	0.0471577	0.0908143	0.0819894	0.0525701	0.6260158	0.1090919	0.5253511	0.0823761	0.5029950	0.0689940	0.1846291	0.0000330	0.1507018	0.0344255	0.1710715	0.4005933	0.0700289	0.7786328	0.3760040	0.0757422	0.6798927	0.5773913	0.0295826	0.2743026	0.0044593	0.5661921	0.1604279	0.4801746	0.0052598	0.0139355	0.0162238	0.3821077	0.6970145	0.5568719	0.5142374	0.7466082	0.5367052	0.6131928	0.5511307	0.7676101	0.6307656	0.5560776	0.5455887	0.7002357	0.6627266	0.6605066	0.0429279	0.2506803	0.6617475	0.6420645	0.3982935	0.3251043	0.5977962	0.6563237	0.6941278	0.2015356	0.4994600	0.4958223	0.4254322	0.1793128	0.6332691	0.5196453	0.4797786	0.6986098	0.6826552	0.6053839	0.2449455	0.7120478	0.0403782	0.3130698	0.1708881	0.1194880	0.0118040	0.1350041	0.5204054	0.4083717	0.6535639
0.7337683	0.5627598	0.5789170	0.7053680	0.3459137	0.6486285	0.5932364	0.8088482	0.6319052	0.6982973	0.5210764	0.0439318	0.6488771	0.0627424	0.6640652	0.5877972	0.0859909	0.5892852	0.4392797	0.1718264	0.4936979	0.6920095	0.7723420	0.4751051	0.5835232	0.5086700	0.6712015	0.7279973	0.6748528	0.5286987	0.0677517	0.5792200	0.6911248	0.5328128	0.6458927	0.5975341	0.6323776	0.3585732	0.6846622	0.6698860	0.6320711	0.6166215	0.1920139	0.5993050	0.6762394	0.3621554	0.6266007	0.0484212	0.3338526	0.5469193	0.6923796	0.2402034	0.7133746	0.2470695	0.7069953	0.4717924	0.2998617	0.7351169	0.5496441	0.4441947	0.6171838	0.4347057	0.6598868	0.4107564	0.2671943	0.3953656	0.4332300	0.4941597	0.3355584	0.7178693	0.6978850	0.5712340	0.6565220	0.6682606	0.7501590	0.6253044	0.6413836	0.5401340	0.6369780	0.7707902	0.0142368	0.1770830	0.3737485	0.2952985	0.0342015	0.0230334	0.0031846	0.6782622	0.3392425	0.0451879	0.4662443	0.3022716	0.4932076	0.7532412	0.3474937	0.6584730	0.0192650	0.5814928	0.3238835	0.4280365	0.6331468	0.1286322	0.4589075	0.5634448	0.4102978	0.6110648	0.6496956	0.4742200	0.4596398	0.1425993	0.1303664	0.2901580	0.5794716	0.0579697	0.4148217	0.3774071	0.3968388	0.4524172	0.2946252	0.0010423	0.3727937	0.2990415	0.1639819	0.0456550	0.0178676	0.0580239	0.0486588	0.5725442	0.1366248	0.4544163	0.1033727	0.5576009	0.0130790	0.2333478	0.0002449	0.2101928	0.0925334	0.2944257	0.3487749	0.1562725	0.6449017	0.4610811	0.0508008	0.6988969	0.5351858	0.0540515	0.2129898	0.0441795	0.7340330	0.1852118	0.6036893	0.0221407	0.0187470	0.0198901	0.6137914	0.7961211	0.5084013	0.4138329	0.5058161	0.5280842	0.6827033	0.7709371	0.7439788	0.8013237	0.6206350	0.7329125	0.7571577	0.7162830	0.5903032	0.5325352	0.4674042	0.7194783	0.4562582	0.3384564	0.4346450	0.6341283	0.7691544	0.7923765	0.1905568	0.5532595	0.4812640	0.4683670	0.1903406	0.4891871	0.6096732	0.6676146	0.6886696	0.6567066	0.5339801	0.2078196	0.7033063	0.1334221	0.2916375	0.1092665	0.3417300	0.0096940	0.0786245	0.6749438	0.4656128	0.5969034
0.6053424	0.9975884	0.5972517	0.5891513	0.3256732	0.4846327	0.5486690	0.7495737	0.6595857	0.5559589	0.4494738	0.0753753	0.6825990	0.0405799	0.6668566	0.6990495	0.1488319	0.8222573	0.5375193	0.0838844	0.4273462	0.6926193	0.8328336	0.4730135	0.5141362	0.4911145	0.4854075	0.5517352	0.6545892	0.5773368	0.0338123	0.7317150	0.6488127	0.5623034	0.4977147	0.5597881	0.7580830	0.3078258	0.6972109	0.6138894	0.6895984	0.7499718	0.1936491	0.6448578	0.4778732	0.3567625	0.3701837	0.6119160	0.3928838	0.2454589	0.5270279	0.1436632	0.4037147	0.3054541	0.6515277	0.4389980	0.6660782	0.5267767	0.4524390	0.4332582	0.6905795	0.7456066	0.6880365	0.4833317	0.3408410	0.4775053	0.1481913	0.4458542	0.4406691	0.5230202	0.5547395	0.3191536	0.1473536	0.5100221	0.6073255	0.6170861	0.6072412	0.6941101	0.6543422	0.7910209	0.0011683	0.5123637	0.1719133	0.3669976	0.0216573	0.1013524	0.0007122	0.4818777	0.4705096	0.0758529	0.8763382	0.5146684	0.4445940	0.6106776	0.2479214	0.3510030	0.3754803	0.6223879	0.0621295	0.5248640	0.6446800	0.0037928	0.2619148	0.5041364	0.7331446	0.4956483	0.8565134	0.4238766	0.3159969	0.0183657	0.2161846	0.2768838	0.5796989	0.2419799	0.5712738	0.5532120	0.7214364	0.6065959	0.2794629	0.1307011	0.4043960	0.2438065	0.2593916	0.1909286	0.0310702	0.1188913	0.1360086	0.4603736	0.1352476	0.4309390	0.1682439	0.2291469	0.0493852	0.2720379	0.0018039	0.1374703	0.1543678	0.0343260	0.2925935	0.1576642	0.2524527	0.4772529	0.0874728	0.4660000	0.5051289	0.0318342	0.1906033	0.0826927	0.6762343	0.1364822	0.5577294	0.0012214	0.0330377	0.0149564	0.1213531	0.6404486	0.6020010	0.4451243	0.6360602	0.6747359	0.6587235	0.7069346	0.7967377	0.8907172	0.5165178	0.5660822	0.6397147	0.7975304	0.7792856	0.1112841	0.2780148	0.7641412	0.1905258	0.2440805	0.4971230	0.6756024	0.6150599	0.7202017	0.2390942	0.3210664	0.5383524	0.4351012	0.1578096	0.5492194	0.6361919	0.5928361	0.6832747	0.6621616	0.4615253	0.3935092	0.6835792	0.1507812	0.2570902	0.1456694	0.0881226	0.0768270	0.0533621	0.4066482	0.4193005	0.6309772
0.6340319	0.9033367	0.7253939	0.7906372	0.3648500	0.5913122	0.5533563	0.6045638	0.6250478	0.7970265	0.4320009	0.0535900	0.7828377	0.0471236	0.8121007	0.6823031	0.0864799	0.6776760	0.2507396	0.1352249	0.7113741	0.7088942	0.6655703	0.6425988	0.4706695	0.6003253	0.6367362	0.6402700	0.7460972	0.4243312	0.0623042	0.6905558	0.6102561	0.4793662	0.5386455	0.8099619	0.7490873	0.3069099	0.6984553	0.6455708	0.6415749	0.8128930	0.2075621	0.7310507	0.7547992	0.3850864	0.7141041	0.0503510	0.1189838	0.5376190	0.5405081	0.0859106	0.7448205	0.5752258	0.4274620	0.4942689	0.4716003	0.7661618	0.6083836	0.5136908	0.7187427	0.2397988	0.7122898	0.5235349	0.5796202	0.3003500	0.5471708	0.5131789	0.1838288	0.3307864	0.6757813	0.4738176	0.3501319	0.7642560	0.7224257	0.8475310	0.7613328	0.8006778	0.7837061	0.7377107	0.1916167	0.3644751	0.1162018	0.1208971	0.0527963	0.0285594	0.0109254	0.7702789	0.4908894	0.1033731	0.5941276	0.4762129	0.2320870	0.6455112	0.2186818	0.5490989	0.2135059	0.6797246	0.3874039	0.3103615	0.8552707	0.0331775	0.3747963	0.5163213	0.6773330	0.6850747	0.7500712	0.2838321	0.4414405	0.0737517	0.1001454	0.2203321	0.6963582	0.2444123	0.4807194	0.4903982	0.5629896	0.3455887	0.4721566	0.0839944	0.4596166	0.2542652	0.5957498	0.0324871	0.0044625	0.0363334	0.0365900	0.5882003	0.1356996	0.5512266	0.0388595	0.5134249	0.0303679	0.1281119	0.0029451	0.1646206	0.0273554	0.2263213	0.2891508	0.1143231	0.6067876	0.5263751	0.0474680	0.6791915	0.6550292	0.0582043	0.3202211	0.1330033	0.6484242	0.2161929	0.6032033	0.0018815	0.0867863	0.0134155	0.2655781	0.7665243	0.6509132	0.5274160	0.6366564	0.5563624	0.7052562	0.7443078	0.8024936	0.6276882	0.7049778	0.6598719	0.8125934	0.7176482	0.8908745	0.0952117	0.4540695	0.4342348	0.4705657	0.5853042	0.3257783	0.7005130	0.6361109	0.6786378	0.4177553	0.4784629	0.7329049	0.5220868	0.1641224	0.5780905	0.5105863	0.5144575	0.6519199	0.4926116	0.4455041	0.3718361	0.6718038	0.0517621	0.1402936	0.1120896	0.0979756	0.0478863	0.1215899	0.5320516	0.4474869	0.5602028
0.6606063	0.5824457	0.6521484	0.5731828	0.2620976	0.5545057	0.6410377	0.6452427	0.6693064	0.6735933	0.3245622	0.0409798	0.5919101	0.0496430	0.7611642	0.5641161	0.1989141	0.6467203	0.4218449	0.0935662	0.3928124	0.5770820	0.9442174	0.4566141	0.3629258	0.4274792	0.4263167	0.6856978	0.7368325	0.4445863	0.0864820	0.6355441	0.7129809	0.4913261	0.5009165	0.5031615	0.6356750	0.1992736	0.7078113	0.6387286	0.6675672	0.7510471	0.1609036	0.7136413	0.5660679	0.4100579	0.6068114	0.1568789	0.2802342	0.4054472	0.5358284	0.0660765	0.4697445	0.1594432	0.6638124	0.3708262	0.4374652	0.2956664	0.6864572	0.3318765	0.6029970	0.4712536	0.6420577	0.5433764	0.4079907	0.3080208	0.3742964	0.5724466	0.3242596	0.5489755	0.7470879	0.3954541	0.3810757	0.5833403	0.6689134	0.7607754	0.6101871	0.6328427	0.7762987	0.6954459	0.0087366	0.3904722	0.3862623	0.1912575	0.0031614	0.0358014	0.0060958	0.6384755	0.5452610	0.0588252	0.6790307	0.3485283	0.3357718	0.7979667	0.2102939	0.1833704	0.0000995	0.5239975	0.3164063	0.3864168	0.3951666	0.1190985	0.2587799	0.4842854	0.7480763	0.2493574	0.6644164	0.3629294	0.5161049	0.0141970	0.0751886	0.1661736	0.3744043	0.1674146	0.6313696	0.5594587	0.6301078	0.2322220	0.7304767	0.1064303	0.4011076	0.4026900	0.5759052	0.1435951	0.0344255	0.0473402	0.0811411	0.3896376	0.0760490	0.5713905	0.0903170	0.6045212	0.0952281	0.1353470	0.0227243	0.0466453	0.0182772	0.1246096	0.3486315	0.1433280	0.6208197	0.6011963	0.0306528	0.6178625	0.5231991	0.0291692	0.3953667	0.1181483	0.6383765	0.2878100	0.5873745	0.0135578	0.0027113	0.0194303	0.4957601	0.7447295	0.5557835	0.5353489	0.6113876	0.6295964	0.6887385	0.6664285	0.5804183	0.6439993	0.5939098	0.5988696	0.5992567	0.7903948	0.6971880	0.2169264	0.3215433	0.6595154	0.1580173	0.2396468	0.4174719	0.5499159	0.5602451	0.7791994	0.2721134	0.3934793	0.5608426	0.3542533	0.3043030	0.5602175	0.5212966	0.6215822	0.7408876	0.7420151	0.4720884	0.3620061	0.5089222	0.2526535	0.3179055	0.1481663	0.3645962	0.0210779	0.1213289	0.5560165	0.3942368	0.7103419
